Date,Actual,Forecast,Uncertainty_Std
2019-11-29,0.0259711217423602,0.01975162,0.01156106
2019-12-02,0.0292031383608323,0.02294009,0.011740463
2019-12-03,0.0337979871512332,0.026653435,0.00960373
2019-12-04,0.0371649170299528,0.036596335,0.00891633
2019-12-05,0.037241157838985,0.043699652,0.007780376
2019-12-06,0.0436379435262937,0.04448152,0.009893128
2019-12-09,0.0448592324308172,0.042986184,0.008848166
2019-12-10,0.0444966520545714,0.048939757,0.008486047
2019-12-11,0.0448640339630377,0.046377882,0.00879693
2019-12-12,0.0499903704605885,0.049511366,0.009120575
2019-12-13,0.0500860769403511,0.047759872,0.008650673
2019-12-16,0.0494896803836462,0.048070163,0.008273664
2019-12-17,0.049510388568306,0.047770232,0.00881542
2019-12-18,0.0494643019114812,0.050300356,0.008624453
2019-12-19,0.0480256840402966,0.04814553,0.010824703
2019-12-20,0.0479981047221915,0.04894447,0.0081240805
2019-12-23,0.0480704128260044,0.048051786,0.0108279195
2019-12-24,0.0452213973932239,0.048502833,0.009641743
2019-12-26,0.0463878636737258,0.044158284,0.00844703
2019-12-27,0.0458992605952585,0.044232473,0.00904076
2019-12-30,0.0479059039902453,0.039089583,0.010016912
2019-12-31,0.0381324950366203,0.039180834,0.01417726
2020-01-02,0.0338038839981806,0.035152055,0.009268903
2020-01-03,0.0410868396881519,0.031449884,0.009733271
2020-01-06,0.0413001426702603,0.03269877,0.010293781
2020-01-07,0.037940695979125,0.0316644,0.009782727
2020-01-08,0.0366638095891501,0.031994235,0.008708759
2020-01-09,0.0378443723624708,0.033186983,0.009781423
2020-01-10,0.0402217361983634,0.031245962,0.009536629
2020-01-13,0.0383620451557113,0.032940898,0.009453455
2020-01-14,0.0391735597327849,0.03267052,0.009438325
2020-01-15,0.0361023458994592,0.031750675,0.009663722
2020-01-16,0.040364237691519,0.030846136,0.010331531
2020-01-17,0.0401051634649075,0.030386081,0.010480495
2020-01-21,0.0415675546357406,0.034781825,0.010856723
2020-01-22,0.0406983331854388,0.032942418,0.011958368
2020-01-23,0.0406691741773088,0.037549842,0.009408182
2020-01-24,0.0504589611576525,0.03991126,0.010513734
2020-01-27,0.0699446547989035,0.04421561,0.012464483
2020-01-28,0.0763966509902098,0.056828532,0.011426097
2020-01-29,0.0737270113302859,0.072356015,0.012684448
2020-01-30,0.0737841721039067,0.08159416,0.013682262
2020-01-31,0.0901484353760125,0.0803318,0.01375475
2020-02-03,0.0905090098981508,0.09477986,0.013941436
2020-02-04,0.1016834344862349,0.09828785,0.013827291
2020-02-05,0.1062534187791575,0.10381262,0.012958049
2020-02-06,0.1058135621325508,0.1051252,0.012339793
2020-02-07,0.1064413468106545,0.11457079,0.011433255
2020-02-10,0.1076765135468419,0.11421204,0.010154446
2020-02-11,0.1059455169934457,0.11888705,0.010729753
2020-02-12,0.106961616213934,0.119312555,0.012338854
2020-02-13,0.1074146895266385,0.11657096,0.011527117
2020-02-14,0.1046968623796174,0.11431496,0.009315803
2020-02-18,0.1049209350263075,0.11664752,0.01138608
2020-02-19,0.1050993065095438,0.11377778,0.009059521
2020-02-20,0.1062444488553466,0.11461289,0.009604851
2020-02-21,0.1124998888882875,0.10832469,0.008837222
2020-02-24,0.1585199844139083,0.108047634,0.009512407
2020-02-25,0.1820521729070709,0.1241549,0.011453373
2020-02-26,0.1770313671877465,0.15876251,0.0165275
2020-02-27,0.230458380693094,0.20492649,0.025292207
2020-02-28,0.2289059179824511,0.26574472,0.025009086
2020-03-02,0.2841996549974611,0.29621428,0.032734655
2020-03-03,0.2965868673773117,0.3000228,0.035263002
2020-03-04,0.3318435829064695,0.32833087,0.040616173
2020-03-05,0.3461800633096971,0.34035453,0.044634964
2020-03-06,0.3474045600564543,0.38599595,0.051068343
2020-03-09,0.4355609406480723,0.39663532,0.052220993
2020-03-10,0.4802700029238522,0.4875543,0.061581332
2020-03-11,0.5026731155041364,0.538328,0.0756083
2020-03-12,0.5944275788873982,0.6309162,0.07114238
2020-03-13,0.7055630203064587,0.6851181,0.082959935
2020-03-16,0.8226086325569276,0.73479134,0.104308024
2020-03-17,0.8674447964565375,0.8146076,0.09610326
2020-03-18,0.8754571335429912,0.86063504,0.104298264
2020-03-19,0.8778774768171117,0.882177,0.09622903
2020-03-20,0.8832225165983009,0.87110037,0.11630244
2020-03-23,0.8822722713468625,0.89820474,0.09765464
2020-03-24,0.9655712870619628,0.91281945,0.10257879
2020-03-25,0.9691200701469944,0.91557837,0.09980711
2020-03-26,0.9946275103754836,0.8929193,0.11270729
2020-03-27,1.0,0.9521256,0.12293461
2020-03-30,0.9918942999572457,0.93562376,0.1198765
2020-03-31,0.989301155730236,0.891955,0.11697514
2020-04-01,0.979537516270796,0.9208249,0.10565488
2020-04-02,0.9832302706991276,0.89716524,0.09099072
2020-04-03,0.983023336724018,0.87752324,0.098629065
2020-04-06,0.9823499765556296,0.8519165,0.10151822
2020-04-07,0.9632404133403204,0.82925135,0.114874825
2020-04-08,0.9552986794107928,0.80318975,0.09498692
2020-04-09,0.8735671903439303,0.72755814,0.08701698
2020-04-13,0.813586508763238,0.6975472,0.0818043
2020-04-14,0.6500128285873953,0.638583,0.076694466
2020-04-15,0.6302627520162757,0.5977356,0.069324315
2020-04-16,0.5895999475964284,0.55528283,0.057212293
2020-04-17,0.5933486735830836,0.51962614,0.07139985
2020-04-20,0.5676030768454813,0.5025762,0.058691174
2020-04-21,0.5690214040116476,0.4877648,0.049281202
2020-04-22,0.4845254661241208,0.44529343,0.052682873
2020-04-23,0.4848522127891451,0.4258584,0.045490343
2020-04-24,0.4399673462322603,0.39610848,0.040061697
2020-04-27,0.4167692795995368,0.378378,0.040385
2020-04-28,0.4058690742341393,0.35993794,0.039733462
2020-04-29,0.4054026086468489,0.34925994,0.041331712
2020-04-30,0.3614871976927964,0.34934536,0.038198497
2020-05-01,0.379944095229987,0.34542462,0.03286506
2020-05-04,0.3717339849231932,0.33087116,0.035831742
2020-05-05,0.2923921558025718,0.321211,0.0349047
2020-05-06,0.2943118814863398,0.2956157,0.03048629
2020-05-07,0.2742557009957645,0.29131538,0.029857026
2020-05-08,0.2757344381789577,0.27870777,0.03155594
2020-05-11,0.2719216545765419,0.27225167,0.028747726
2020-05-12,0.2644402393997312,0.26108006,0.024632875
2020-05-13,0.2596746859832395,0.2643508,0.022665374
2020-05-14,0.2618976138511104,0.25983742,0.024160016
2020-05-15,0.244743871211237,0.25753912,0.02323562
2020-05-18,0.2585746848307756,0.26278776,0.027835099
2020-05-19,0.2328391249375561,0.25463828,0.026910236
2020-05-20,0.2271690946406319,0.24788155,0.024958702
2020-05-21,0.2300210281099671,0.23803563,0.020100303
2020-05-22,0.2263033130196334,0.24917056,0.020972604
2020-05-26,0.2247475666211941,0.23926331,0.022004984
2020-05-27,0.2273598226093198,0.23306626,0.020599205
2020-05-28,0.2110791912158303,0.21842588,0.022784395
2020-05-29,0.2075887944183383,0.20940152,0.017459365
2020-06-01,0.1751320395770889,0.21517281,0.020772062
2020-06-02,0.1757665021546845,0.20790568,0.016765988
2020-06-03,0.1780454615219358,0.19718365,0.020297443
2020-06-04,0.1756230643731369,0.19309138,0.019214604
2020-06-05,0.1892784598116702,0.19053161,0.013290609
2020-06-08,0.1863246993144399,0.19199339,0.018837957
2020-06-09,0.1908494188156234,0.20336646,0.018008456
2020-06-10,0.1719444055737142,0.20801426,0.019557867
2020-06-11,0.2786137929833471,0.21261965,0.021617675
2020-06-12,0.2792625589453646,0.2425724,0.026323456
2020-06-15,0.2798348774030728,0.26059556,0.022732165
2020-06-16,0.2670245347637797,0.2761483,0.024242366
2020-06-17,0.2635808496821477,0.2719006,0.034964867
